Ragione sociale,Website,URLPositivo,Profondità,Significativo,EsitoRichiesta,CodiceRisposta
Tomaificio Nadia S.n.c. Di Guerra Nadia & C.,https://italy.globaldatabase.com/company/tomaificio-nadia-s-n-c-di-guerra-nadia-c,,,,SUCCESSO,200.0
Calzaturificio Celin Di Celin Angelo,https://www.dnb.com/business-directory/company-profiles.calzaturificio_celin_snc_di_celin_federico_e_michele_e_c.4b1233e1f95bc1dfa92e28a76b18281b.html,,,,SUCCESSO,403.0
Levorato Alessio Sas & C.,https://www.levoratoitalia.com/en/company/,,,,SUCCESSO,200.0
Calzaturificio B.m. Moda Di Ballin F. & C Sas,http://www.ballin-shoes.it/it/index.html,,,,SUCCESSO,200.0
La Fenice Di Campice Ennia & C. Sas,https://www.dnb.com/business-directory/company-profiles.la_fenice_sas_di_russo_vincenzo__c.1a99ab9c3f5037e4fe3b70af76858852.html,,,,SUCCESSO,403.0
Immobiliare Clara Di Luciano Giantin E C. Snc,https://it.nextdoor.com/pages/immobiliare-clara-di-luciano-giantin-e-c-snc-in-sigla-immobiliare-clara-snc/,,,,SUCCESSO,200.0
Mazzarolo Armando Calzaturificio Armond,https://www.armond.com/storia.html,,,,SUCCESSO,200.0
Masiero Lorenzo,https://www.lorenzomasiero.it/en/,,,,SUCCESSO,200.0
Paolo Zanon S.a.s. Di Zanon Paolo,https://www.bloomberg.com/profile/company/0657678D:IM,,,,SUCCESSO,200.0
Gabriella S.n.c. Di Sartore Stefania & Favero Laila,https://www.dnb.com/business-directory/company-profiles.tomaificio_gabriel_snc_di_favero_laila_e_sartore_stefania.f357bbd75aa413a5916fbffbe2ee92a4.html,,,,SUCCESSO,403.0
"Tomaificio 3m Di Maschio Maria, Massaro Sonia E Loredana - S.n.c.",https://scholar.google.com/citations?user=vNb9imQAAAAJ,,,,SUCCESSO,429.0
Calzaturificio Nadia S.n.c. Di Toffanin Mirko & C.,https://www.misterimprese.it/veneto/padova/saonara/calzature-produzione-e-vendita-ingrosso/892511.html,,,,SUCCESSO,200.0
Ti.effe.ci. Snc Di Furlan Luciano & Cappello E. Snc,https://www.dnb.com/business-directory/company-information.lessors_of_real_estate.it.padova.cinto_euganeo.html,,,,SUCCESSO,403.0
Calzat Piccole Donne Srl,https://www.florens.it/,,,,SUCCESSO,200.0
Tec-up Srl,https://www.tec-up.it/,https://www.tec-up.it/i-nostri-progetti,2.0,True,SUCCESSO,200.0
Calzaturificio F.lli Ambrosi Di Ambrosi Fabio E C. S.n.c.,https://www.informazione-aziende.it/Azienda_CALZATURIFICIO-FLLI-AMBROSI-DI-AMBROSI-FABIO-E-C-SNC,,,,SUCCESSO,200.0
Nuova Valeria Di Ferraresso Igino & C. - S.n.c.,https://www.coobiz.it/azienda/sant-angelo-di-piove-di-sacco-tranceria-tomaificio/co1630893,,,,SUCCESSO,200.0
Giada Snc Di Frassetto Gian Carlo & C.,https://giada-snc.it/,,,,SUCCESSO,200.0
Facci F.lli Roberto E Luciano S.n.c.,https://www.dnb.com/business-directory/company-profiles.flli_lanfranchi_di_lanfranchi_roberto_e_luciano_snc.0f298469d3e7fbf9325d0a1a42efe055.html,,,,SUCCESSO,403.0
Team Form Srl,https://www.teamform.it/it/home/,,,,SUCCESSO,200.0
Simon Sport - S.d.f. Di Simeoni Lina & C.,https://www.simongroupholdings.com/simon-sports,,,,SUCCESSO,200.0
Stv S.n.c. Di Morana E. & C.,https://www.stvmachinery.it/company/in-the-world,https://www.makia.it,2.0,False,SUCCESSO,200.0
Tranceria Manuel Sas Di Milanese Vinicio E C.,https://www.dnb.com/business-directory/company-profiles.manuel_group_sas_di_milanese_vinicio.d5ae7b7df2bb6ebd64e387f445179d1f.html,,,,SUCCESSO,403.0
Millenovecentodieci Srl,https://www.vivino.com/US/en/azienda-vinicola-losito-e-guarini-millenovecentodieci-montepulciano-d-abruzzo/w/9075402,,,,SUCCESSO,200.0
Tacchificio Paolo Di Spada Matteo,https://www.paolodimatteo.com/,,,,SUCCESSO,200.0
Premiere Srl,https://www.dnb.com/business-directory/company-profiles.premiere_srl.90f0a7c595dc8f1ebf8cd883aeb09c53.html,,,,SUCCESSO,403.0
G & G S.r.l.,https://www.g-and-g.it/company/,,,,SUCCESSO,200.0
Fashion Planet Di Bagagiolo Maria Fiorella,https://mariafiorello.com/en/,,,,SUCCESSO,200.0
Calzaturificio Artigiano Di Tonin Romeo,https://www.dnb.com/business-directory/company-profiles.calzaturificio_artigiano_di_tonin_romeo.ec95ef1ce782bd5304ef080b261e8fda.html,,,,SUCCESSO,403.0
Masiero Lorenzo Srl,https://www.lorenzomasiero.it/,,,,SUCCESSO,200.0
Ust Srl,https://en.wikipedia.org/wiki/UST_(company),https://aithority.com/hot-startups/ust-global-one-of-the-fastest-growing-it-and-technology-companies-in-the-world,2.0,False,SUCCESSO,200.0
Tomaificio Elisa Di Cabbia Anna Rosa,https://www.coobiz.it/azienda/fiesso-d-artico-tomaificio/co1634300,,,,SUCCESSO,200.0
Tomaificio Bordificio Macri Di Gazzea Terenzio,https://www.impresaitalia.info/mstdb81030545/tomaificio-bordificio-macri-di-gazzea-terenzio/fiesso-d-artico.aspx,,,,SUCCESSO,200.0
Coccato Maria Assunta,"https://en.wikipedia.org/wiki/Santa_Maria_Assunta,_Ariccia",,,,SUCCESSO,200.0
Suolificio Bezze Srl,https://gb.kompass.com/c/suolificio-bezze-s-r-l/it7043975/,,,,SUCCESSO,403.0
Andrew Srl,https://andrewshoes.com/it/,,,,SUCCESSO,200.0
Calzaturificio Gaetano Srl,https://www.dnb.com/business-directory/company-profiles.calzaturificio_gaetano_srl.62da7d5681a80ee1656525e68686b9f5.html,,,,SUCCESSO,403.0
Solettificio Meneghetti Snc Di Meneghetti Emanuele E Zampieri,http://www.aziendeinrete.it/veneto/venezia/stra/calzaturifici-e-calzolai-forniture/097088071066093096090.html,,,,ERRORE,
Tranceria Solettificio Livia Di Bonamini Lucia,https://www.yelp.com/biz/tranceria-solettificio-livia-di-bonamini-lucia-isola-rizza,,,,SUCCESSO,200.0
Calzaturificio Galar Srl,https://italy.globaldatabase.com/company/calzaturificio-galar-s-r-l,,,,SUCCESSO,200.0
Pev S.r.l.,https://www.dnb.com/business-directory/company-profiles.pev_srl.b3fa6448084c69834b5c511066639755.html,,,,SUCCESSO,403.0
Tre Ponti - Calzaturificio Ci-zeta Di Cecconato E Zizola - S.n.c.,https://www.ufficiocamerale.it/3437/tre-ponti-calzaturificio-ci-zeta-di-cecconato-e-zizola-snc,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
S. & C. Srl,https://en.wikipedia.org/wiki/Société_à_responsabilité_limitée,,,,SUCCESSO,200.0
Ornella Calzature Sas Di Zarpellon Manuel Thomas E C,https://www.ufficiocamerale.it/8544/ornella-calzature-sas-di-zarpellon-thomas-c,,,,SUCCESSO,200.0
Calzaturificio Bassi Srl,https://www.ufficiocamerale.it/1206/calzaturificio-bassi-srl-in-liquidazione,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Val.mar. Srl,https://valmarsrl.com/en/company/,,,,SUCCESSO,200.0
A.r.f. Srl,https://www.roter-recycling.com/en/company/,,,,SUCCESSO,200.0
Recchia Fratelli Srl,https://www.recchiavini.it/eng/company,,,,SUCCESSO,200.0
Androform Di Schiavon Mario,https://www.yelp.com/biz/androform-di-schiavon-mario-trevignano,,,,SUCCESSO,200.0
Euromodel Srl,https://euromodelengineering.com/,,,,SUCCESSO,200.0
Calzaturificio Runic Snc Di Caccin Ruggero & F.lli,https://www.runicluxuryshoes.com/en/,,,,SUCCESSO,200.0
Peter Flowers Srl,https://peterflowers.it/,,,,SUCCESSO,200.0
Stilflex Srl,http://www.stilflex.com/,,,,ERRORE,
Ivan Srl,https://www.dnb.com/business-directory/company-profiles.ivan_srl.2b6484d365544c47185e983ff9254f8f.html,,,,SUCCESSO,403.0
Suolificio San Marco Srl,https://www.cylex-italia.it/stra-stra/suolificio-san-marco-srl-11209899.html,,,,SUCCESSO,403.0
Lupoli Roberto,https://www.nytimes.com/athletic/3608214/2022/09/23/lupoli-arsenal-wenger-rossi/,,,,SUCCESSO,200.0
Solettificio De Mezzo Di De Mezzo Ennio E C. S.n.c.,https://www.yelp.com/biz/solettificio-de-mezzo-di-de-mezzo-ennio-majano,,,,SUCCESSO,200.0
Calzaturificio Norton Srl,http://www.norton-shoes.it/en/,,,,SUCCESSO,200.0
Castello Di Angelo Morgante & C. S.n.c.,https://www.guidamonaci.it/gmbig/CASTELLO_DI_ANGELO_MORGANTE__C_8_153231090950196.html,,,,SUCCESSO,200.0
Scali Nicodemo,https://www.tributearchive.com/obituaries/21823071/nicodemo-scali/,https://tributearchive.com/memorial-trees?proxy=ta,2.0,False,SUCCESSO,200.0
Tomaificio R.o. Sas Di Lanziani Romina & C.,https://www.impresaitalia.info/mstdb80222836/tomaificio-ro-sas-di-lanziani-romina-e-c/ventimiglia.aspx,,,,SUCCESSO,200.0
Immobiliare Venturini Srl,http://immobiliareventurini.com/it/,,,,SUCCESSO,404.0
Calzaturifico Superstar Srl,https://www.bloomberg.com/profile/company/0263538D:IM,,,,SUCCESSO,200.0
Veronica S.r.l.,https://md.kompass.com/c/veronica-srl/md043806/,,,,SUCCESSO,403.0
Sanitaco - Srl,https://www.dnb.com/business-directory/company-profiles.sanitaco_srl.d53e0ac24a860b909a263e9a4d9aed3d.html,,,,SUCCESSO,403.0
Calzaturificio Cenerentola Di Ricci Italo E C Snc,https://reportazienda.it/aziende/RA/calzaturificio-cenerentola-di-ricci-italo-e-c-snc-108407,,,,SUCCESSO,200.0
Primavera Srl,https://www.primavera.it/en/i_nostri_brands.php,,,,SUCCESSO,200.0
Calzaturificio Riviera - S.r.l.,https://www.peronshoes.it/,,,,SUCCESSO,200.0
Vip Shoes Srl,https://www.bloomberg.com/profile/company/4248053Z:IM,,,,SUCCESSO,200.0
Immobiliare Baldini Snc Di Baldini Sonia E Federica,https://www.dnb.com/business-directory/company-profiles.immobiliare_baldini_snc_di_baldini_sonia_e_federica.2a5fd295aaeb7c5f5dc98c93254a5606.html,,,,SUCCESSO,403.0
Lady Confort Di Panzacchi Bruno & C Snc,https://www.dnb.com/business-directory/company-profiles.lady_confort_di_panzacchi_bruno__c_snc.a1e0d5914908e047d5edc16b94bbb2b1.html,,,,SUCCESSO,403.0
Tortora Carla & Viviana S.n.c.,https://www.researchgate.net/publication/376016079_Virtual_Reality_and_Cognitive_Rehabilitation_for_older_adults_with_Mild_Cognitive_Impairment_A_Systematic_Review,,,,SUCCESSO,200.0
Dema Srl,https://www.linkedin.com/company/dema-srl,https://www.linkedin.com/pulse/topics/home/?trk=organization_guest_guest_nav_menu_articles,2.0,False,SUCCESSO,200.0
Suolificio Gloria S.r.l.,http://www.suolificiogloria.com/,,,,SUCCESSO,200.0
Shoeless Studio Italy - S.r.l.,http://www.originistudio.it/en/,,,,SUCCESSO,200.0
Rossi Sergio,https://www.cnn.com/style/article/sergio-rossi-intl-scli/index.html,,,,SUCCESSO,200.0
Bison Shoes Srl,https://thebuffalowoolco.com/collections/rtw-shoes-boots,,,,SUCCESSO,200.0
Calzaturificio Piacentino Srl,https://www.dnb.com/business-directory/company-profiles.calzaturificio_piacentini_srl.973c71269112490659d71087e4952b97.html,,,,SUCCESSO,403.0
Sandalificio Mareza Di Magnani Enzo E C. Snc,https://www.zappos.com/magnanni-shoes,,,,SUCCESSO,200.0
Calzaturificio Via Portici Di Arceci Antonio,https://www.dnb.com/business-directory/company-profiles.calzaturificio_dei_portici_di_arceci_antonio_e_c_snc.53c79ceed12694c0e31fc97fb6577ef0.html,,,,SUCCESSO,403.0
Berardi Iolanda,https://www.facebook.com/iolanda.berardi/,,,,SUCCESSO,200.0
Peron Bruno,https://www.facebook.com/public/Peron-Bruno/,,,,SUCCESSO,200.0
Tomaificio M.g. & C. - S.n.c. Di Sangiorgi Giovanna E C.,https://www.ufficiocamerale.it/3021/tomaificio-mg-c-snc-di-sangiorgi-giovanna-e-c,,,,SUCCESSO,200.0
Ivet Di Cortesi Paolo & C.,https://ognivitaunracconto.ecodibergamo.it/ognivita/249752,,,,SUCCESSO,200.0
Calzaturificio Settebello Di Ferruzzi Sergio & C.,https://www.laconceria.it/cronaca/ambasciatori-nazionali-conceria-settebello-leo-shoes-e-marcucci/,,,,SUCCESSO,200.0
Calzaturificio Victor Pullman Di Morisi Dondi & C. S.n.c.,http://calzaturevictor.com/,,,,SUCCESSO,200.0
3 Emme Di Peruzzi Morena E C S.a.s,https://masperomontaggiomobili.it/en/company/,,,,SUCCESSO,200.0
Massy & Co. S.n.c. Di Marziali Massimiliano & C.,https://www.dnb.com/business-directory/company-profiles.massyco_di_marziali_massimiliano.229950e2b00e69ceb3061bfe0dddcf58.html,,,,SUCCESSO,403.0
Desy Di Rambelli Maria Grazia & C. S.a.s,https://www.visura.pro/imprese/3797335908-desy-di-rambelli-maria-grazia-c-s-a-s.html,,,,SUCCESSO,200.0
Fiorentini E Taroni Di Fiorentini Gualberto E Taroni Lella-s.n.c.,https://forbes.it/2022/07/25/come-fiorentini-alimentari-e-diventato-il-primo-produttore-di-gallette-in-europa/,https://forbes.it/category/video,2.0,False,SUCCESSO,200.0
Calzaturificio Mirabo' Di Succi Giovanni & C Snc,https://aziende.virgilio.it/calzature/coriano-rn/calzaturificio-madame-mirabo-succi-giovanni-c,https://quifinanza.it,2.0,False,SUCCESSO,200.0
Mim Mar Di Tiraferri Valter & Marco Snc,https://www.mimmar.it/,,,,SUCCESSO,200.0
Santerno Gomma S.n.c. Di Calderoni Oriano E C.,https://www.calderoni.com/en/storelocator/,,,,SUCCESSO,200.0
So.ge.ma. Di Cristina Baratin & C. S.n.c.,https://www.dnb.com/business-directory/company-profiles.sogema_snc_di_pampallona_erminio__c.6c34eef11c960c89fd74a3432a57e015.html,,,,SUCCESSO,403.0
Andruccioli Anna & Zavrski Paola,https://www.facebook.com/public/Anna-Andruccioli/,,,,SUCCESSO,200.0
Trancificio Romagnolo Di Zammarchi Ivan & C. Snc,http://www.distrettocalzaturesanmauropascoli.it/schedav2.asp?pv_cod=222&azienda=TRANCIFICIO+ROMAGNOLO,,,,ERRORE,
Davema Srl,https://www.dnb.com/business-directory/company-profiles.davema_srl.4b160ce067a4d7a24150285f5311c7e4.html,,,,SUCCESSO,403.0
C. & S. Srl,https://www.dnb.com/business-directory/company-profiles.c__s_srl.cd0734fe7788d9bdd73a8ceb9b9b04e3.html,,,,SUCCESSO,403.0
Calzaturificio Dei Portici Di Arceci Antonio E C. Snc,https://www.informazione-aziende.it/Azienda_CALZATURIFICIO-DEI-PORTICI-DI-ARCECI-ANTONIO-E-C-SNC,,,,SUCCESSO,200.0
Patrizia Srl,https://www.patriziashoes.com/en/,,,,SUCCESSO,200.0
Zappone Roberto,https://www.facebook.com/roberto.zappone/,,,,SUCCESSO,200.0
Sergio Rossi Manufacturing Srl,https://it.linkedin.com/company/sergio-rossi,https://www.linkedin.com/pulse/topics/home/?trk=organization_guest_guest_nav_menu_articles,2.0,False,SUCCESSO,200.0
Manifatture Industriali Italiane Srl,https://www.mti-online.it/,,,,SUCCESSO,200.0
Oranos Abbigliamento E Calzature Srl,https://mengotti-online.com/it/,,,,SUCCESSO,200.0
Bitossi Srl,https://bitossi.srl/,,,,SUCCESSO,200.0
Calzaturificio C. & B. Snc Di Capecchi Pasquale E Borri Gualtiero,https://reportazienda.it/aziende/AR/calzaturificio-c-b-snc-di-capecchi-pasquale-e-casucci-marilena-83942,,,,SUCCESSO,200.0
Calzaturificio Mery Srl,https://www.lellabaldi.com/,,,,SUCCESSO,200.0
Stefan Shoes Di Taviani Loris,https://www.yelp.com/biz/stefan-shoes-di-taviani-loris-certaldo,,,,SUCCESSO,200.0
Kory Shoes Srl,https://www.importgenius.com/suppliers/kory-shoes-srl,,,,SUCCESSO,200.0
Firenze Stile Srl,https://www.stilesrl.com/,,,,SUCCESSO,200.0
Fadel Srl,https://fadel.com/company/,,,,SUCCESSO,200.0
Calzaturificio A. & G. Di Biagini Albano E C. Sas,http://www.calzaturificioalbano.it/chisiamo.html,,,,ERRORE,
Giada Srl,https://www.giadafc.it/,,,,SUCCESSO,200.0
Rifinizione G.t. Di Gasperini Franco,https://www.ilmessaggero.it/en/gasperini_s_atalanta_a_historic_european_final_and_a_revolutionary_compensation_model-8109108.html,,,,SUCCESSO,200.0
Calzaturificio Dino Buccioni Snc,https://www.calzaturificiodinos.it/shop/,,,,SUCCESSO,200.0
Sab Srl,https://www.linkedin.com/company/sab-s-r-l,https://www.linkedin.com/pulse/topics/home/?trk=organization_guest_guest_nav_menu_articles,2.0,False,SUCCESSO,200.0
Calzaturificio Perla Srl,https://www.dnb.com/business-directory/company-profiles.calzaturificio_perla_srl.75bdfa2388ce674d9200f3bbc5a23294.html,,,,SUCCESSO,403.0
Tacchificio Pienne Srl,https://tacchificiopienne.it/,,,,SUCCESSO,200.0
Exclusive Srl,https://www.exclusivesrl.it/contatti/,,,,SUCCESSO,200.0
T.a.c. Tranciatura Artigiana Casentinese Di Paolanti Claudio & C.s.n.c.,https://www.tacs.it/,,,,SUCCESSO,200.0
Giabac Group Srl,https://www.dnb.com/business-directory/company-profiles.giabac_group_srl.f247ba229ee915e5f722b3d38c9b5bf4.html,,,,SUCCESSO,403.0
G A G Srl,https://www.gga.it/,,,,SUCCESSO,200.0
Calzaturificio T.r.t. Srl,https://www.dnb.com/business-directory/company-profiles.calzaturificio_trt_srl.cbbf0629981e129a9a4bab5b33340681.html,,,,SUCCESSO,403.0
Robert's Di Micheli Roberto & C. Snc,https://robertshoes.it/en/,,,,SUCCESSO,200.0
Solettificio Tranceria Sole Sas Di Caroti Carla & C,https://www.coobiz.it/azienda/calcinaia-tranciatura-montaggio/co1631636,,,,SUCCESSO,200.0
Calzaturificio Federica Srl,https://www.linkedin.com/company/calzaturificio-federica-s.r.l.,https://www.linkedin.com/pulse/topics/home/?trk=organization_guest_guest_nav_menu_articles,2.0,False,SUCCESSO,200.0
Bruni Calzature Di Franco Galastri E Andrea Nocentini Snc,https://www.coobiz.it/azienda/subbiano-calzaturificio/co1624192,,,,SUCCESSO,200.0
Donati Carlo,https://carlodonati.com/eindex.html,,,,SUCCESSO,200.0
"Stiratrice Nuova Diana Snc Di Lari Alfredo, Mortillaro Salvatore & C.",https://local.italy724.info/en/stiratrice-nuova-diana-snc-di-lari-alfredo-mortillaro-salvato-re-e-c-39-0571-30369.html,,,,SUCCESSO,200.0
L'albatross Srl,http://www.albatrosssrl.com/,,,,ERRORE,
Calzaturificio Tiger Di Bartoli Bruno E C. Snc,https://www.bloomberg.com/profile/company/5597357Z:IM,,,,SUCCESSO,200.0
Ditta Tranceria Pacella Raffaele,https://dittaamore.it/en/who-we-are/,,,,SUCCESSO,200.0
Calzaturificio Narciso Petrini Sas,https://www.laconceria.it/calzatura/capannori-addio-narciso-petrini-pioniere-delle-calzature/,,,,SUCCESSO,200.0
Import-export Fox Di Cintolesi Francesco,https://www.eccellenzeitaliane.com/aziende/import-export-fox-di-cintolesi-francesco/1228611,,,,SUCCESSO,200.0
Lenci Calzature Sas Di Lenci Agostino & C,https://bottegalenci1912.it/,,,,SUCCESSO,200.0
Saba Srl,https://sabasrl.com/en/,,,,SUCCESSO,200.0
Paoletti Calzature Di Bruschi Maria Luisa E C Snc,https://www.dnb.com/business-directory/company-profiles.paoletti_calzature_di_bruschi_maria_luisa_e_c_snc.a15ef7ae906fc3a01a92c4618d9b2b56.html,,,,SUCCESSO,403.0
Calzaturificio Stella -s.r.l.-,https://calzaturificiostella.it/,,,,SUCCESSO,200.0
Calzaturificio Pengo Di Pengo Franco E C Snc,https://www.impresaitalia.info/mstdb81162933/pentak-srl/cerreto-guidi.aspx,,,,SUCCESSO,200.0
Calzaturificio Premier Srl,http://www.premieresrl.it/,,,,ERRORE,
Si.ma Srl,https://www.simarking.it/,,,,SUCCESSO,200.0
Enterprise Di Meoli & C. Societa' In Accomandita Semplice,https://www.rivistadirittosocietario.com/societa-in-accomandita-semplice,,,,SUCCESSO,200.0
Tomaificio Fantasy Di Bini Marilena & C. Sas,https://www.misterimprese.it/toscana/pisa/santa-maria-a-monte/calzaturifici-e-calzolai-fornitori/1361674.html,,,,SUCCESSO,200.0
Calzaturificio Vittoria Di Gentile Luca E Claudia S.n.c.,https://www.dnb.com/business-directory/company-profiles.calzaturificio_vittoria_di_gentile_luca_e_claudia_snc.9619d180a4a862bc1c41b02718a68b89.html,,,,SUCCESSO,403.0
Calzaturificio Lunalba Di Strambi Alba & C. S.a.s.,https://firmania.it/fermo/calzaturificio-alba-snc-di-giuseppe-mecozzi-c-289013,,,,SUCCESSO,200.0
Suolificio Francesca Srl,https://www.ufficiocamerale.it/7033/suolificio-francesca-srl-in-liquidazione,,,,SUCCESSO,200.0
Tacchificio Dima Di Canosa Vincenza E Deufemia Angela - S.n.c.,https://www.tacchificiomolinella.it/it,,,,SUCCESSO,200.0
Tomaificio Laura Di Bartolini Giampaolo E C. Sas,https://www.dnb.com/business-directory/company-profiles.tomaificio_laura_di_bartolini_giampaolo_e_c_sas.49636d8bf962e241fdadbdbcb3871483.html,,,,SUCCESSO,403.0
Azzurra Shoes Di Bacchi Franco E Brotini Marco & C. Sas,https://www.dnb.com/business-directory/company-profiles.azzurra_shoes_di_bacchi_franco_e_brotini_marco__c_sas.84b670ad98ad5a368060caf9204c4a8f.html,,,,SUCCESSO,403.0
Il Girasole Di Venturoso Silvestro & C. Snc,https://www.girasolesnc.it/,,,,SUCCESSO,200.0
Tomaificio Delfino Di Scapin Ademaro & C. Snc,https://www.cylex-italia.it/montopoli/'tomaificio-delfino-di-scapin-ademaro---c--s-n-c-'-11056682.html,,,,SUCCESSO,403.0
Jenny Creazioni Srl,https://www.dnb.com/business-directory/company-profiles.jenny_creazioni_srl.d065ecc1910fd162d39757a07d20e5af.html,,,,SUCCESSO,403.0
Ellevi S.r.l.,https://www.linkedin.com/company/ellevi-group,https://www.linkedin.com/pulse/topics/home/?trk=organization_guest_guest_nav_menu_articles,2.0,False,SUCCESSO,200.0
Calzaturificio A.m. Srl,https://www.calzaturificiogensi.com/en/,,,,SUCCESSO,200.0
Tomaificio C.f. Di Cristiano E Moranti Snc,https://www.ufficiocamerale.it/5433/tomaificiocf-di-cristiano-e-moranti-snc,,,,SUCCESSO,200.0
Giu-si Di Collini Mauro E C Sas,https://www.consorziocostruttoritrento.it/consorziati/edilrendena-sas-di-collini-mauro-c/,,,,SUCCESSO,200.0
Tomaificio Seval Snc Di Marradi Claudio & C.,https://www.yelp.com/biz/tomaificio-seval-vinci,,,,SUCCESSO,200.0
Smeraldo S.a.s. Di Mainolfi Giuliano Sabella Pietro Giovanni & C.,https://www.dnb.com/business-directory/company-profiles.smeraldo_sas_di_piovillico_liliano__c.f8e29c882726be22f915d7f776138f6f.html,,,,SUCCESSO,403.0
Solettificio Poggibonsese Di Muzzi E C Snc,https://www.coobiz.it/azienda/poggibonsi-attivita-solettificio/co1633092,,,,SUCCESSO,200.0
Guardolificio Full Di Marini Massimo & C. S.a.s.,https://bnbvv.it/company/guardolificio-full-di-marini-massimo-c-sas-1406254/,https://quantumaiapp.it,2.0,False,SUCCESSO,200.0
Calzaturificio Simone Gia' Anderson Di Martini Mauro E C. Snc,http://www.simonemartini.com/eng/company.php?id=3,,,,SUCCESSO,200.0
Calzaturificio Est Di Innocenti Gilberto & C. S.n.c.,https://www.dnb.com/business-directory/company-profiles.calzaturificio_est_di_innocenti_gilberto__c_snc.4cc06db1a45b8ad58ce1326c6c6e2ca0.html,,,,SUCCESSO,403.0
Fabi S.r.l. Tacchificio,https://www.dnb.com/business-directory/company-profiles.fabi_srl_tacchificio.030814a66ac0fcc848e1dd8d38d1b825.html,,,,SUCCESSO,403.0
Liliana Srl,https://www.liliana.com.ar/,,,,SUCCESSO,200.0
